nama_file,jenis_kopi,mean_R,std_R,mean_G,std_G,mean_B,std_B,mean_H,std_H,mean_S,std_S,mean_V,std_V,hist_R_bin00,hist_R_bin01,hist_R_bin02,hist_R_bin03,hist_R_bin04,hist_R_bin05,hist_R_bin06,hist_R_bin07,hist_R_bin08,hist_R_bin09,hist_R_bin10,hist_R_bin11,hist_R_bin12,hist_R_bin13,hist_R_bin14,hist_R_bin15,hist_R_bin16,hist_R_bin17,hist_R_bin18,hist_R_bin19,hist_R_bin20,hist_R_bin21,hist_R_bin22,hist_R_bin23,hist_R_bin24,hist_R_bin25,hist_R_bin26,hist_R_bin27,hist_R_bin28,hist_R_bin29,hist_R_bin30,hist_R_bin31,hist_G_bin00,hist_G_bin01,hist_G_bin02,hist_G_bin03,hist_G_bin04,hist_G_bin05,hist_G_bin06,hist_G_bin07,hist_G_bin08,hist_G_bin09,hist_G_bin10,hist_G_bin11,hist_G_bin12,hist_G_bin13,hist_G_bin14,hist_G_bin15,hist_G_bin16,hist_G_bin17,hist_G_bin18,hist_G_bin19,hist_G_bin20,hist_G_bin21,hist_G_bin22,hist_G_bin23,hist_G_bin24,hist_G_bin25,hist_G_bin26,hist_G_bin27,hist_G_bin28,hist_G_bin29,hist_G_bin30,hist_G_bin31,hist_B_bin00,hist_B_bin01,hist_B_bin02,hist_B_bin03,hist_B_bin04,hist_B_bin05,hist_B_bin06,hist_B_bin07,hist_B_bin08,hist_B_bin09,hist_B_bin10,hist_B_bin11,hist_B_bin12,hist_B_bin13,hist_B_bin14,hist_B_bin15,hist_B_bin16,hist_B_bin17,hist_B_bin18,hist_B_bin19,hist_B_bin20,hist_B_bin21,hist_B_bin22,hist_B_bin23,hist_B_bin24,hist_B_bin25,hist_B_bin26,hist_B_bin27,hist_B_bin28,hist_B_bin29,hist_B_bin30,hist_B_bin31,kontras,korelasi,energi,homogenitas,cluster_label
arabika_1.jpg,arabika,0.7683591801903269,-1.2551640041977923,0.7324549105089398,-1.2985229682489199,0.7484719367705309,-1.292253726155274,-0.6125691663495725,0.05514930306835359,-0.6420642772801605,-0.9845806798847667,0.7564172258949772,-1.2251710253081207,0.0,-0.02286946768731742,-0.023503130229026326,-0.08245734998923746,-0.1483757025109591,-0.24562499037266186,-0.34534584630683596,-0.4406361583441395,-0.48299777095408564,-0.5063197636733818,-0.5166127979112458,-0.5218560131574954,-0.5077767299307394,-0.5014745786390216,-0.5425036448514045,-0.5765579239943773,-0.5975457797439737,-0.594877194643031,-0.5927373603614727,-0.5358834081162795,-0.417353584950366,-0.3199767033931091,-0.23102640844574313,-0.33795819490847573,-0.34078919996451573,-0.17919366401428977,-0.22774930649298814,-0.5962399484639238,-0.1153587158514502,-0.18942817206896267,0.24131209024973177,2.348631224164097,-0.022869467687317416,-0.02892327210462462,-0.09614640765356203,-0.17334642341441428,-0.3098679167033675,-0.4167173225151079,-0.45964175325600104,-0.4877796070648959,-0.5184934122162703,-0.46453972685721734,-0.49291591058404344,-0.541615672591323,-0.5845151802018537,-0.5979188277598239,-0.6188799357472051,-0.6200352195332299,-0.6170307903220662,-0.6040119947917655,-0.5568547231017947,-0.46988023764224673,-0.33180192342111886,-0.2554230053544121,-0.5304210365303456,-0.7868133871227762,-0.7265506501558447,-0.1827648690997138,-0.31156856098875835,-0.13400845095555466,-0.09637988949246926,-0.23589759849010264,0.6934236204853956,2.0129018992083716,-0.02286946768731741,-0.053191061999196966,-0.16390836941586936,-0.33885334522953664,-0.46786506382031273,-0.5145424161225953,-0.4935114162809961,-0.49680891262866067,-0.5490043918552718,-0.5901945716920927,-0.5805804470886959,-0.6199775878637357,-0.6142659203843122,-0.6203665205889207,-0.6136739262492525,-0.6093709057953828,-0.6012767121305691,-0.54988815162482,-0.37526894650641374,-0.2748622898784565,-0.23693603508105876,-0.5491976654394927,-0.5680514168149505,-0.31903621355905837,-0.1813320865634966,-0.28730732091958583,-0.31860713186221573,0.15663768388673824,-0.40999104827662475,-0.10746760459158973,2.918743211464961,-0.4625839994085449,-0.6230592647551672,0.8389091395479671,-0.062296699471506886,0.5531657621416487,5
arabika_10.jpg,arabika,0.767692988275682,-1.253409767814685,0.7324131846342532,-1.2988644015497814,0.7481852408173958,-1.2925508087807578,-0.5988959204300863,0.044721364402127185,-0.6425694997125446,-0.9842080128590225,0.7557137750369709,-1.2227256961000028,0.0,-0.02286946768731742,-0.023503130229026326,-0.08245734998923746,-0.1483757025109591,-0.24562499037266186,-0.34534584630683596,-0.4406361583441395,-0.48299777095408564,-0.5063197636733818,-0.5166127979112458,-0.5218560131574954,-0.5077767299307394,-0.5014745786390216,-0.5425036448514045,-0.5765579239943773,-0.5975457797439737,-0.594877194643031,-0.5927373603614727,-0.5358834081162795,-0.417353584950366,-0.3199767033931091,-0.23102640844574313,-0.33795819490847573,-0.34078919996451573,-0.17919366401428977,-0.22774930649298814,-0.5962399484639238,-0.1021189566614883,-0.17912883490733825,0.23392368570780017,2.3332963623077245,-0.022869467687317416,-0.02892327210462462,-0.09614640765356203,-0.17334642341441428,-0.3098679167033675,-0.4167173225151079,-0.45964175325600104,-0.4877796070648959,-0.5184934122162703,-0.46453972685721734,-0.49291591058404344,-0.541615672591323,-0.5845151802018537,-0.5979188277598239,-0.6188799357472051,-0.6200352195332299,-0.6170307903220662,-0.6040119947917655,-0.5568547231017947,-0.46988023764224673,-0.33180192342111886,-0.2554230053544121,-0.5304210365303456,-0.7868133871227762,-0.7265506501558447,-0.1827648690997138,-0.31156856098875835,-0.15552251275191953,-0.08480916283845784,-0.2263129512867325,0.6993459584045686,1.988309277308191,-0.02286946768731741,-0.053191061999196966,-0.16390836941586936,-0.33885334522953664,-0.46786506382031273,-0.5145424161225953,-0.4935114162809961,-0.49680891262866067,-0.5490043918552718,-0.5901945716920927,-0.5805804470886959,-0.6199775878637357,-0.6142659203843122,-0.6203665205889207,-0.6136739262492525,-0.6093709057953828,-0.6012767121305691,-0.54988815162482,-0.37526894650641374,-0.2748622898784565,-0.23693603508105876,-0.5491976654394927,-0.5680514168149505,-0.31903621355905837,-0.1813320865634966,-0.28730732091958583,-0.36646196877734927,0.17964336963721067,-0.3880054144860072,-0.12206814344139717,2.918325727776505,-0.4625839994085449,-0.6151089525536673,0.8019963299975243,-0.04606859866846942,0.5460543071533684,5
arabika_100.jpg,arabika,0.6228277783438618,-0.09684106482963964,0.5979382967985329,-0.13775106257705236,0.6112665295175364,-0.14706416576375217,-0.47735799322886296,-0.06632944513107869,-0.6003901311766331,-0.5462424776700994,0.6178241172101769,-0.15752860192045248,0.0,-0.02286946768731742,-0.023503130229026326,-0.08245734998923746,-0.1483757025109591,-0.2245986131835146,-0.3287518419800419,-0.42517152097679534,-0.4706058177714219,-0.4953508308933781,-0.4987321360312699,-0.5054184741378863,-0.49226469142437357,-0.49757149124477995,-0.5246991990717988,-0.5555448733145092,-0.5718612952097089,-0.5825389023864143,-0.5636209291454203,-0.5035564458118548,-0.3844697606917093,-0.22327878706123827,-0.11669708162613875,0.4122381163190699,0.5078156614733581,-0.0599097203596906,-0.04755758796336907,0.9534301185104933,0.9114170934806431,-0.23839454323965498,-0.12084146850763566,0.9458938962987364,-0.022869467687317416,-0.02892327210462462,-0.09614640765356203,-0.16524717252866578,-0.2889179914629912,-0.40420062966324793,-0.445327733814218,-0.4755725487076189,-0.5074255788338704,-0.4549245011428396,-0.4743245065855882,-0.531096536584627,-0.5673198849248545,-0.5866048746405431,-0.5783466923050746,-0.5958354231589864,-0.6050779858901212,-0.5645743423882061,-0.5348273164450373,-0.4401836098501403,-0.2625317243644232,-0.11439580941723815,0.7752832991689625,1.5881825758299595,0.8430698772706203,-0.023092134213608954,0.15569161551606123,2.2680542659568688,0.33071723449556883,-0.1832690438657636,0.26181530828664396,0.3153289379819184,-0.02286946768731741,-0.053191061999196966,-0.16390836941586936,-0.32671775118502916,-0.4508049081199714,-0.5012677921760035,-0.4814350249403533,-0.4878242689888418,-0.5285733464199845,-0.5601539570238108,-0.5626730696208289,-0.6036354913529173,-0.5975470840994375,-0.5782288128256583,-0.5930261900175692,-0.5938822456411733,-0.5665506168830482,-0.5218486196243922,-0.3403435658935314,-0.157117961522627,0.13935464328632435,0.550382222966615,0.9166252896222679,0.4142276636443614,-0.08184534665712477,-0.04780480979127398,1.7835424149839778,1.2506675623866423,-0.28884973828188953,-0.33897328027213375,1.26107834262916,-0.4167282566250671,-0.6196274988620368,0.6479371203775907,-0.023773014355747565,0.6213616655686569,7
arabika_101.jpg,arabika,0.6118273139881605,0.10899052272478213,0.5887966357636764,0.06478408707654494,0.6023233520782105,0.07970656946693369,-0.44696678692040587,-0.08976577414227348,-0.595884033191159,-0.39470929528682724,0.6074041246737164,0.02812355281860561,0.0,-0.02286946768731742,-0.023503130229026326,-0.08245734998923746,-0.1483757025109591,-0.24562499037266186,-0.34396301265806534,-0.39781101014493286,-0.44706110565671164,-0.47752631579706994,-0.494261971144813,-0.515280997420906,-0.49226469142437357,-0.4761045100032518,-0.5246991990717988,-0.564550466630966,-0.5879140977292936,-0.5609468894273548,-0.5607092839713451,-0.5094340767865345,-0.3639173693227363,-0.2555114275215929,-0.1395629451991083,0.4122381163190699,0.1620877458441666,-0.0320768030802735,-0.061004729879624665,1.0683907621955606,0.8572499437301457,-0.22671925415603372,-0.08313137353262225,0.8614511404555286,-0.022869467687317416,-0.02892327210462462,-0.09614640765356203,-0.17334642341441428,-0.3098679167033675,-0.37461572171676966,-0.42385670545235377,-0.47313113627127673,-0.4991247035261706,-0.45767170872034707,-0.4743245065855882,-0.520577400577931,-0.5535636484338935,-0.5790622402123079,-0.606719962079619,-0.6039020224769094,-0.5851566462104285,-0.546648139303054,-0.5348273164450373,-0.4401836098501403,-0.2567592085299117,-0.16567842886030454,0.9384963251519564,0.45231493434142167,1.4138408968707807,-0.042446403271429706,0.18489537273534246,2.3776272914930723,0.2735416717931515,-0.1763197914607033,0.2722935541326017,0.2666332032630241,-0.02286946768731741,-0.053191061999196966,-0.16390836941586936,-0.33885334522953664,-0.42566362388841666,-0.486223218554706,-0.48445412316962816,-0.48183450734420175,-0.5311272268493571,-0.5601539570238108,-0.551928642579076,-0.5872933948420989,-0.5891876651385689,-0.6077252075998613,-0.6012852838633552,-0.5590327591568857,-0.5630780049103908,-0.5218486196243922,-0.33161222159515563,-0.1678219982326694,-0.005372545932966817,0.7195483392601592,0.421733091059437,0.4142276636443614,-0.09511024392602373,-0.06277371556436534,1.80520578656481,1.2618449731236876,-0.29428608103514414,-0.3474801747872683,1.26107834262916,-0.4411846541596924,-0.6140635996837798,0.6744707628701265,-0.02791140690691496,0.6277748463816499,7
arabika_102.jpg,arabika,0.5480829421524959,-0.24300994735864212,0.5849415561227084,-0.2861923623914097,0.5689550023258586,-0.28384288832667903,1.4689365150099147,-0.8847364980531601,-0.6162445141286665,-0.5155167656691837,0.5613554611589882,-0.27645674665582004,0.0,-0.02286946768731742,-0.023503130229026326,-0.08245734998923746,-0.1483757025109591,-0.24562499037266186,-0.34534584630683596,-0.42636110832324714,-0.45945305980996554,-0.47752631579706994,-0.494261971144813,-0.5004872115307832,-0.49054113174032904,-0.4839106855560008,-0.5246991990717988,-0.5615486025840116,-0.5718612952097089,-0.5702006101297975,-0.5694442149325264,-0.5064952624500966,-0.3721383245825254,-0.24261836830793515,-0.059532413738958255,0.4122381163190699,0.6335348856169507,-0.04400519620002369,-0.001837305448100067,1.7912636437470897,1.1402350337762703,0.05389066138062761,0.14803161149727564,-0.4113905578007639,-0.022869467687317416,-0.02892327210462462,-0.09614640765356203,-0.17334642341441428,-0.3098679167033675,-0.41557944139739544,-0.44226044427704037,-0.4609240769578912,-0.4866733900228212,-0.4508036905834768,-0.4780427870940478,-0.5100582635413559,-0.5638808247920081,-0.5677482870930273,-0.606719962079619,-0.5958354231589864,-0.5971094506423736,-0.5645743423882061,-0.5316805444175985,-0.4476077660713027,-0.27407676055472513,-0.10157515706689109,0.6120702731859687,1.38166105412236,1.0571090096206806,-0.023092134213608954,-0.14364694172881134,1.3352293167290021,1.0591254309374796,0.018258784095807504,0.21718549479152366,-0.1995394763982286,-0.02286946768731741,-0.053191061999196966,-0.16390836941586936,-0.33885334522953664,-0.45978393739892603,-0.48799316822941163,-0.47137136522707485,-0.47584474452670295,-0.5311272268493571,-0.5634918028075818,-0.5555101177921331,-0.5872933948420989,-0.5933673754374345,-0.5992976667072895,-0.5847670945545649,-0.5783935854869638,-0.5734958353885734,-0.5288585019381945,-0.3228808738774005,-0.18923005488505712,0.13935464328632435,0.634965281113387,0.9166252896222679,0.6043330912306367,-0.08184534665712477,-0.09271152711054807,1.6932780851926708,1.5005150707809656,0.2679212791097288,0.20750984989949,-0.26269128564704436,-0.4625839994085449,-0.6154549867411759,0.5493693853516199,0.08680953418558175,0.6648566455642274,7
arabika_103.jpg,arabika,0.7099678144901661,-0.13208380377555032,0.6986732511825812,-0.10519288881050695,0.7130148612745376,-0.1350701554264159,0.026999399007318504,-0.3769068631685046,-0.6534630579132916,-0.30185954931433456,0.7006664366015423,-0.16327744263249955,0.0,-0.02286946768731742,-0.023503130229026326,-0.08245734998923746,-0.1483757025109591,-0.24562499037266186,-0.3204548408997387,-0.40613812157009566,-0.4606922550311729,-0.47752631579706994,-0.49128186122050843,-0.5021309653039985,-0.5008824905195788,-0.49366840385053834,-0.514525229201094,-0.5585467373614635,-0.5654401747048043,-0.579454329624256,-0.5810907876469995,-0.521189335283188,-0.3968011951911431,-0.24906489539016746,-0.09383120909841258,-0.000369851918152739,-0.12078053309607271,-0.13943235050084815,-0.15782416010256198,-0.5750871818428481,-0.8082606285685601,-0.8177311082545465,3.129392727380979,-0.03497670227207959,-0.022869467687317416,-0.02892327210462462,-0.09614640765356203,-0.17334642341441428,-0.2827562473825593,-0.37575360272307756,-0.43817072489413683,-0.46702760757069245,-0.5032751406382208,-0.4521772941032644,-0.4891976297115445,-0.5337263203288313,-0.5570027072199317,-0.5639769698789096,-0.5945599884120328,-0.5918021242897876,-0.5971094506423736,-0.5896710309195876,-0.5411208617322577,-0.45503192374619356,-0.28562179222374806,-0.10157515706689109,0.3672507342114781,-0.16724922639067724,-0.15577957467417838,-0.11986348708225453,-0.25559468536059604,-0.6525993820880666,-0.8295295584574345,-0.160377427455775,3.0680573303642884,-0.6247364966297965,-0.02286946768731741,-0.053191061999196966,-0.16390836941586936,-0.3057562718195721,-0.4400300724226054,-0.4950729669282342,-0.4814350249403533,-0.47734218493786296,-0.5311272268493571,-0.5801810330336084,-0.5698360200469431,-0.5872933948420989,-0.5766485391525598,-0.58665635371823,-0.588896641477458,-0.5938822456411733,-0.5908588830123339,-0.5323634444677049,-0.34470923804271925,-0.19993408321125097,0.023572887376633444,0.2966329822772635,0.06823860814019495,-0.1289307647015507,-0.1415373895619849,-0.22144412613855882,-0.6355361206151308,-0.8421330555285506,-0.9262596657433226,2.3522689247165567,0.6826057560954684,-0.4625839994085449,-0.6068609557490342,0.5500887568635429,1.955930853465561,0.686655513096621,0
arabika_104.jpg,arabika,-1.3473473270771594,1.2845964740700668,-1.3444788625727706,1.3504760715483586,-1.406372983549321,1.2654712304242284,-0.6102706937581139,0.21816068089253443,1.3119874551337227,1.4057215541557897,-1.348285441664632,1.2162418487702285,0.0,-0.02286946768731742,-0.023503130229026326,-0.08245734998923746,-0.1483757025109591,-0.24562499037266186,-0.34534584630683596,-0.4406361583441395,0.7203247468504284,1.8712245865649235,2.067173373238858,1.5303622866244646,1.6440788472242782,0.987492916793241,1.927358333742266,1.713771744678363,1.852012656026345,1.9725052198202029,0.820940403100304,2.5216956133058446,3.003920217212128,0.1271597679831523,-0.23102640844574313,-0.33795819490847573,-0.34078919996451573,-0.17919366401428977,-0.22774930649298814,-0.5962399484639238,-0.8507843032543363,-1.1172630266326231,-1.0141939723324294,-0.6900035835647303,-0.022869467687317416,-0.02892327210462462,-0.09614640765356203,-0.17334642341441428,-0.3098679167033675,-0.4167173225151079,-0.10505883141612923,2.4756411475674778,2.26432495153834,0.7740258966944554,1.828211324992657,1.4648282027250998,1.800844593537454,2.279479871969157,1.630255426027574,1.338235465861192,1.87013823163838,1.6340654238838739,2.062298005173876,2.877266354130784,1.2697440428223192,-0.2554230053544121,-0.5304210365303456,-0.7868133871227762,-0.7265506501558447,-0.1827648690997138,-0.31156856098875835,-0.6807198851892113,-0.8788028611330448,-1.1336791426486477,-1.0293433005464356,-0.7031247719407154,-0.02286946768731741,-0.053191061999196966,-0.16390836941586936,-0.33885334522953664,-0.46786506382031273,1.9407612109779642,1.9495714996171192,1.1650104527477139,2.108084600549285,1.4934472458736323,1.903560544787906,1.9304003017032014,1.9949066770242694,0.5487159478519991,1.9641853319512754,1.8078181231741934,1.5664908612853166,3.5829075635653,0.5331510169194682,-0.2748622898784565,-0.23693603508105876,-0.5491976654394927,-0.5680514168149505,-0.31903621355905837,-0.1813320865634966,-0.28730732091958583,-0.6620135969741022,-0.8842126150304443,-1.0227545565858407,-1.0783927944219032,-0.7061215361092255,-0.4625839994085449,0.9019627133658538,-1.1699371235662064,-1.204039844029556,-1.410136137662516,1
arabika_105.jpg,arabika,0.7413032536127117,-0.15115849925437508,0.7223985400649376,-0.14148925941993265,0.7350048749546255,-0.1663042695727928,-0.10694828068801175,-0.23164988632947664,-0.6456095683659243,-0.3574472869733343,0.7303156626625404,-0.18378440371279806,0.0,-0.02286946768731742,-0.023503130229026326,-0.08245734998923746,-0.1483757025109591,-0.24562499037266186,-0.34534584630683596,-0.3954318354520292,-0.4433435199930896,-0.47752631579706994,-0.5091625225169473,-0.5021309653039985,-0.49054113174032904,-0.4878137725681095,-0.5323296759767848,-0.5705541953126716,-0.5686507349572566,-0.5702006101297975,-0.5665325720389733,-0.5153117054594103,-0.3885802383216039,-0.2941905925395833,-0.15099587698559308,0.14966942795492116,0.09922813377237029,-0.1354562163466571,-0.19278673329777504,-0.5622115865230128,-0.8178790780776212,-0.9960814292930019,2.9197245751238894,0.4492565623771411,-0.022869467687317416,-0.02892327210462462,-0.09614640765356203,-0.17334642341441428,-0.3098679167033675,-0.3632369080887443,-0.4259015651438055,-0.4719104305311599,-0.5143429745624204,-0.44943008598782475,-0.472465364875201,-0.5232071843221352,-0.5707589437108926,-0.5903761925931247,-0.6026666380528795,-0.5877688254205887,-0.5811723785865548,-0.5825005482814706,-0.5348273164450373,-0.4476077660713027,-0.3087118578224335,-0.19131973858183773,0.12243113131930854,0.5555756143170815,0.343645123357468,-0.1440563271943014,-0.26046198204274623,-0.6496903648401503,-0.8392912493428637,-0.9080333909566228,3.639318445086341,-0.3990732789235675,-0.02286946768731741,-0.053191061999196966,-0.16390836941586936,-0.33885334522953664,-0.42117410960057716,-0.48799316822941163,-0.48244139075403547,-0.49231659080875123,-0.5132500618434422,-0.5634918028075818,-0.5555101177921331,-0.6077210150806275,-0.6017267927614406,-0.6077252075998613,-0.5723784537858857,-0.5745214208275169,-0.5839136645068087,-0.5253535607812934,-0.35344058405078466,-0.22134214405556296,-0.12115429050701279,0.46579916481984285,0.1389374936491708,0.03401676592934615,-0.14816984079384177,-0.23341925544674444,-0.6331290776525511,-0.850022972162691,-0.9470989361049332,1.6400715139524555,1.7403563124699892,-0.4625839994085449,-0.6092496065966054,0.5556639313782665,1.9716213466145636,0.694768338853719,0
arabika_106.jpg,arabika,0.7731642968188044,-1.2759703788933363,0.7370508417478593,-1.3245121136712739,0.7533064945555906,-1.3231846518674897,-0.619898523180931,0.050053217573811565,-0.6435665475212776,-0.9905906275701429,0.7609674695013118,-1.242981913350201,0.0,-0.02286946768731742,-0.023503130229026326,-0.08245734998923746,-0.1483757025109591,-0.24562499037266186,-0.34534584630683596,-0.4406361583441395,-0.48299777095408564,-0.5063197636733818,-0.5166127979112458,-0.5218560131574954,-0.5077767299307394,-0.5014745786390216,-0.5425036448514045,-0.5765579239943773,-0.5975457797439737,-0.594877194643031,-0.5927373603614727,-0.5358834081162795,-0.417353584950366,-0.3199767033931091,-0.23102640844574313,-0.33795819490847573,-0.34078919996451573,-0.17919366401428977,-0.22774930649298814,-0.5962399484639238,-0.18496067129021274,-0.14639344931295661,0.22340787055675596,2.385879017033811,-0.022869467687317416,-0.02892327210462462,-0.09614640765356203,-0.17334642341441428,-0.3098679167033675,-0.4167173225151079,-0.45964175325600104,-0.4877796070648959,-0.5184934122162703,-0.46453972685721734,-0.49291591058404344,-0.541615672591323,-0.5845151802018537,-0.5979188277598239,-0.6188799357472051,-0.6200352195332299,-0.6170307903220662,-0.6040119947917655,-0.5568547231017947,-0.46988023764224673,-0.33180192342111886,-0.2554230053544121,-0.5304210365303456,-0.7868133871227762,-0.7265506501558447,-0.1827648690997138,-0.31156856098875835,-0.32458669967963694,-0.0631958149540025,-0.21701952287222795,0.6740554869372516,2.089435352153696,-0.02286946768731741,-0.053191061999196966,-0.16390836941586936,-0.33885334522953664,-0.46786506382031273,-0.5145424161225953,-0.4935114162809961,-0.49680891262866067,-0.5490043918552718,-0.5901945716920927,-0.5805804470886959,-0.6199775878637357,-0.6142659203843122,-0.6203665205889207,-0.6136739262492525,-0.6093709057953828,-0.6012767121305691,-0.54988815162482,-0.37526894650641374,-0.2748622898784565,-0.23693603508105876,-0.5491976654394927,-0.5680514168149505,-0.31903621355905837,-0.1813320865634966,-0.28730732091958583,-0.5202338149313889,0.13910969930776304,-0.35910134815789846,-0.11255849128130244,2.9628842344684783,-0.4555225687158064,-0.6203094716669206,0.8006510421210284,-0.04870413884865995,0.5583889997011863,5
arabika_108.jpg,arabika,0.5455824702223324,-0.35558443087376757,0.5802471778982002,-0.3749306625473993,0.5595469516359192,-0.36459531103717635,1.3602960754249918,-0.660800927628172,-0.6052761063704843,-0.4564609302121226,0.5569664954310821,-0.37283775236812494,0.0,-0.02286946768731742,-0.023503130229026326,-0.08245734998923746,-0.1483757025109591,-0.24562499037266186,-0.32460334143989034,-0.42874028394788605,-0.47184501299262926,-0.4926085979668563,-0.5091625225169473,-0.5070622279111014,-0.4991589308355342,-0.4839106855560008,-0.5221557071021653,-0.5555448733145092,-0.581492977224389,-0.5702006101297975,-0.5723558578260793,-0.5182505197958481,-0.38035928306181477,-0.24906489539016746,-0.07096534552544304,0.3372184910721703,0.2878069699877593,-0.024124541000440033,0.1218764170332455,2.532529933238375,0.9402725403408343,-0.21947252021707345,0.3071682758063728,-0.48581459080003797,-0.022869467687317416,-0.02892327210462462,-0.09614640765356203,-0.17334642341441428,-0.30124147672817236,-0.4007869866443243,-0.45146231368938367,-0.47313113627127673,-0.5046586207591702,-0.4562981046626272,-0.4854793488390456,-0.5258369680663395,-0.5501245896478554,-0.5828335574264255,-0.5905066643852933,-0.5998687236077105,-0.6010937182662474,-0.5753300670474097,-0.5411208617322577,-0.4438956879607215,-0.27407676055472513,-0.12721647180926338,0.3672507342114781,0.5555756143170815,1.1284553870707006,-0.013414999684698576,-0.04630108433120732,2.071210783742259,0.8699345152139365,-0.18531290306057138,0.31963996429425173,-0.27020769130406247,-0.02286946768731741,-0.053191061999196966,-0.16390836941586936,-0.3245112798547918,-0.4517028109775393,-0.5056926670559174,-0.483447757355946,-0.4863268285776818,-0.5311272268493571,-0.5768431872498373,-0.5447656921529618,-0.6077210150806275,-0.5850079564765659,-0.5950838946108018,-0.6012852838633552,-0.5822657501464108,-0.5873862737595713,-0.535868385624606,-0.32724654602658837,-0.14641393319643314,0.023572887376633444,0.550382222966615,0.6338297475863646,0.577175173004026,-0.06526422507100106,0.18571013902780134,2.6380427421116512,1.1783433183340655,0.16780219004390395,0.20104463190118138,-0.3191635854036352,-0.4625839994085449,-0.6145756301209017,0.49179226424031863,0.03706558606239621,0.6659000696543791,7
